,segment_id
12839,864691132799492061
12840,864691132940688862
12854,864691132713450053
12861,864691132799526877
12862,864691132799435229
12865,864691132734473239
12879,864691132728079856
12896,864691132833729256
12902,864691132608678011
12903,864691132682383477
12904,864691132966569837
12911,864691132611443773
12912,864691132948433874
12916,864691132683166148
12919,864691132895452374
12922,864691132745506179
12933,864691132682431349
12934,864691132831967598
12935,864691132714211087
12942,864691132685835335
12945,864691132705079602
12952,864691132605956037
12969,864691132611325501
12991,864691132769640979
12995,864691132606856216
12996,864691132649010100
12999,864691132779269835
13001,864691132640304016
13005,864691132661067844
13006,864691133009456080
13008,864691132571714874
13016,864691132781031410
13022,864691132776950688
13043,864691132668492058
13047,864691133119250533
13054,864691132782903710
13056,864691133028501026
13061,864691132749789415
13068,864691132858071878
13075,864691132717801999
13083,864691132661060932
13087,864691132571695674
13114,864691132729738348
13117,864691132828251652
13119,864691132749749479
13123,864691132896926921
13129,864691132970757173
13137,864691132681559973
13141,864691132766149157
13142,864691132680030750
13146,864691132637009905
13155,864691132579016722
13167,864691132827404593
13180,864691132841100038
13188,864691132731650542
13210,864691132839536902
13211,864691132634135281
13228,864691132624493464
13230,864691132898206182
13249,864691132696795690
13251,864691132599266102
13258,864691132935698571
13263,864691132952681546
13275,864691132728581179
13284,864691132749752295
13295,864691132710144581
13303,864691132839503622
13305,864691132561529038
13312,864691132821295209
13315,864691132726259869
13326,864691132608739963
13343,864691132625863996
13347,864691132806487329
13355,864691132653793904
13375,864691132655923927
13379,864691132766164492
13381,864691132667793359
13404,864691132622555791
13409,864691132903660526
13411,864691132657425624
13417,864691132590661517
13419,864691132653526231
13425,864691132611357563
13431,864691132763698567
13436,864691132858000198
13443,864691133310632272
13444,864691132722516849
13457,864691132758372458
13465,864691132760726151
13473,864691132653771756
13474,864691132624461976
13489,864691132579009298
13497,864691132744731582
13498,864691132742325796
13506,864691132780596335
13508,864691132672089045
13513,864691132768218017
13515,864691132620967884
13525,864691132937172107
13532,864691132624050063
13548,864691132625914428
13550,864691132686679816
13552,864691132726783739
13553,864691132892910806
13554,864691132758697323
13555,864691132825251746
13557,864691133047293796
13581,864691132740300892
13585,864691132788026079
13588,864691132815153384
13590,864691132826400049
13591,864691132589817085
13594,864691132807151106
13606,864691132654241251
13614,864691132758640366
13623,864691132762861503
13625,864691133012988624
13629,864691132788094198
13633,864691132699731444
13657,864691132679531806
13658,864691132743933630
13668,864691132679374127
13669,864691132696784774
13674,864691132679428957
13691,864691132546002242
13695,864691132810277535
13703,864691132680747464
13708,864691132569539868
13727,864691132726943467
13728,864691132783672616
13737,864691132831567780
13743,864691132681949983
13745,864691132606414659
13747,864691132606273221
13749,864691132784677022
13755,864691133028966866
13769,864691132766221349
13770,864691132767574177
13772,864691132703966593
13775,864691133009474000
13803,864691132883683759
13815,864691132834928548
13827,864691132730629427
13839,864691132611410749
13840,864691132664200238
13873,864691132546005826
13874,864691132853800707
13878,864691132768418597
13884,864691132627250492
13897,864691133048726116
13904,864691133045953056
13907,864691132966516589
13908,864691132588566157
13912,864691132900421557
13924,864691132698491979
13928,864691132955011793
13947,864691132583561698
13948,864691132699723508
13961,864691132698273883
13969,864691132760359774
13974,864691132604753433
13976,864691132798188544
13978,864691132763760819
13984,864691132641167926
13988,864691132617767898
13991,864691132825621953
13998,864691132611333693
13999,864691132699718644
14008,864691132949655093
14013,864691132822028799
14024,864691132597691711
14026,864691132782502028
14040,864691132624541080
14055,864691132557909513
14065,864691132759649332
14071,864691132571715642
14082,864691132698212152
14087,864691132639309734
14088,864691132839749556
14090,864691132654671064
14100,864691132805448194
14112,864691132723667438
14120,864691132765763519
14121,864691132681032239
14122,864691132779207883
14128,864691132729725747
14132,864691132664185134
14140,864691132876517111
14143,864691132636886567
14145,864691132633807374
14149,864691132576894733
14156,864691132824948912
14158,864691132677170013
14160,864691132667071574
14176,864691132736219547
14186,864691132633943847
14187,864691132726954475
14190,864691133119302757
14193,864691132717930227
14195,864691132596379711
14198,864691132997085877
14200,864691132642227070
14201,864691132700138642
14202,864691132648518311
14209,864691132770197373
14222,864691132680790752
14235,864691132667076694
14236,864691132789572689
14256,864691132817271605
14264,864691132864951021
14275,864691132848231300
14277,864691132886802121
14285,864691132596346943
14290,864691132653470679
14294,864691132987631712
14299,864691132594026039
14302,864691132958952221
14310,864691132576800525
14318,864691132653828348
14323,864691132781016818
14327,864691132949442634
14337,864691133043034912
14338,864691132761720926
14340,864691132543956113
14347,864691132728096240
14356,864691132660849893
14358,864691132808124041
14362,864691132677091421
14364,864691132740281180
14371,864691132997040053
14372,864691132852882435
14375,864691132700784628
14380,864691132752050942
14384,864691132833061525
14388,864691132850143187
14390,864691132640454054
14393,864691132804083814
14401,864691132948944743
14404,864691132926463669
14417,864691132732688516
14420,864691132728592443
14428,864691132806427169
14430,864691132648726439
14431,864691132744329918
14443,864691132760704135
14447,864691132959704941
14449,864691132779366091
14479,864691132624531352
14483,864691132696033834
14505,864691132828736633
14510,864691132639280806
14511,864691132746426756
14518,864691132588559501
14531,864691132906785518
14533,864691133028974802
14542,864691132695836202
14543,864691133009471696
14551,864691132625621954
14552,864691132694986843
14563,864691132661028932
14564,864691132956127822
14567,864691132649101479
14570,864691132769614099
14584,864691132698385194
14586,864691132726962923
14592,864691132824923753
14593,864691132745309059
14600,864691132762041140
14607,864691132692158200
14610,864691132772998327
14613,864691132621113531
14616,864691132687817706
14618,864691132739319636
14619,864691132721900430
14630,864691132656543192
14632,864691132729692780
14649,864691132906159598
14651,864691132739231012
14665,864691132801161318
14669,864691132903021956
14670,864691132667324844
14671,864691132618863425
14675,864691132752056574
14677,864691132875511287
14681,864691132782889374
14715,864691132761545566
14737,864691132560080612
14750,864691132676305694
14754,864691132569518364
14756,864691132698079067
14760,864691132752542951
14770,864691132644481406
14772,864691132667016278
14775,864691132679377967
14780,864691132589847037
14790,864691132777985407
14791,864691132592727095
14795,864691132692647401
14809,864691132832451208
14812,864691132743912783
14825,864691132752572532
14826,864691132833675298
14829,864691132668292634
14837,864691132905916549
14846,864691132699448564
14855,864691132645341882
14862,864691132611477821
14868,864691132688434198
14880,864691132667769039
14898,864691132656308599
14899,864691132686347855
14901,864691132724882695
14902,864691132724930567
14909,864691132620029115
14910,864691132624455320
14918,864691132760763783
14923,864691132722521201
14936,864691132727448238
14940,864691132758380596
14947,864691132719044160
14951,864691132722099342
14956,864691132758483252
14964,864691132589908733
14969,864691133031957970
14972,864691132782554508
14974,864691132656000966
14976,864691132731599580
15010,864691132637183888
15027,864691132991009225
15057,864691132797038869
15060,864691132644837246
15073,864691132958966045
15075,864691132986170720
15092,864691132724756809
15105,864691132705967695
15107,864691132660953412
15117,864691132760809607
15124,864691132642251174
15134,864691132749740007
15137,864691132679368751
15139,864691132627337368
15141,864691132648190900
15161,864691132660826793
15167,864691132758490420
15175,864691132757990763
15177,864691132799411165
15186,864691132868506146
15197,864691132690209514
15200,864691132904395111
15204,864691132785352785
15207,864691132984502112
15221,864691132641169206
15249,864691132735838905
15268,864691132591187197
15270,864691132689281272
15273,864691132555074057
15276,864691132622591119
15278,864691132766179621
15286,864691132731599836
15289,864691132727397760
15302,864691132680768968
15305,864691132687777418
15306,864691132853179139
15308,864691132992800245
15313,864691132737008555
15318,864691133068471241
15320,864691132616888775
15327,864691132776330616
15330,864691133034714402
15332,864691132762331571
15334,864691132739322964
15337,864691132726445494
15339,864691132659446245
15350,864691132680846560
15357,864691132827340956
15372,864691132749510631
15374,864691132589922557
15376,864691132788019679
15389,864691132667384877
15390,864691132668312346
15395,864691132788111583
15406,864691132748658275
15408,864691132897432038
15411,864691132715829312
15412,864691132718900394
15416,864691132795825903
15425,864691132615743553
15429,864691132767335692
15432,864691132743897167
15442,864691132749770727
15445,864691132700121746
15452,864691132729725036
15473,864691132664064344
15481,864691132735101800
15491,864691132579319826
15498,864691133063969225
15502,864691132684320712
15506,864691132887732258
15509,864691133063948249
15511,864691132736154297
15538,864691132653805680
15543,864691132679308089
15555,864691132681913119
15561,864691132655676535
15573,864691132884641711
15575,864691132841387014
15582,864691132735146088
15584,864691132786569930
15589,864691132758338666
15594,864691132719089216
15597,864691132657635497
15599,864691132703973761
15603,864691132694978651
15604,864691132676264478
15607,864691132773396349
15631,864691132818912528
15637,864691132696954758
15645,864691132627461436
15652,864691132666531264
15668,864691132896557782
15673,864691132749804526
15685,864691132779138570
15693,864691132644384844
15703,864691132733674667
15715,864691132831617444
15720,864691132790525060
15740,864691132608074008
15744,864691132549054274
15753,864691132664993699
15757,864691132722919753
15769,864691132638499423
15787,864691132575428372
15792,864691132719725226
15798,864691132729615022
15804,864691132555065865
15807,864691133063954137
15810,864691132721400673
15814,864691132602014125
15817,864691132607461912
15830,864691132785204938
15831,864691132700135314
15850,864691132788025823
15856,864691132625799996
15865,864691132895636438
15871,864691132733145879
15872,864691132737846617
15873,864691132625807759
15886,864691132825544129
15890,864691132715988187
15893,864691132894669286
15907,864691132779885216
15915,864691132832558728
15918,864691132646437031
15922,864691132670995919
15930,864691132700360248
15931,864691132767542945
15953,864691132685569418
15955,864691132670753297
15973,864691132545881922
15981,864691132930840866
15982,864691132593883191
15988,864691132719839329
15992,864691132668185768
15993,864691132806392757
16004,864691132608096709
16019,864691132831592868
16069,864691132732145431
16072,864691132733645483
16089,864691132808654841
16090,864691132892930006
16095,864691133119278693
16105,864691132662096298
16106,864691132984191840
16120,864691132727466414
16139,864691132669653265
16147,864691132547115665
16151,864691132754168364
16168,864691132757846119
16181,864691132654211555
16202,864691132760826503
16203,864691133020775881
16210,864691132779263435
16214,864691132833072277
16216,864691133063935449
16221,864691133219276624
16222,864691132749757415
16226,864691132545890114
16241,864691132997696949
16243,864691132809624097
16250,864691132700546104
16255,864691132730783662
16260,864691132935675019
16261,864691132786901842
16267,864691132887507913
16269,864691132644392524
16275,864691132717926387
16277,864691132801913702
16286,864691132737905753
16288,864691132788453578
16339,864691132640077478
16340,864691132609007288
16342,864691132817090576
16343,864691132664234286
16344,864691132762843839
16347,864691132545999682
16351,864691132788023030
16355,864691132739692187
16361,864691132604505029
16363,864691132854822470
16369,864691132852974654
16371,864691132686668040
16373,864691132758501172
16374,864691132788054006
16384,864691132556228617
16387,864691132691637226
16390,864691132739234596
16404,864691132781442570
16416,864691132646485159
16421,864691132668145576
16423,864691132760784775
16426,864691132743913039
16459,864691133032790306
16460,864691132924887593
16467,864691132622645391
16468,864691132569585948
16474,864691132949415498
16477,864691132727370112
16486,864691132690940664
16492,864691132776926624
16506,864691132741220948
16520,864691132643818622
16532,864691132785373521
16551,864691132604927000
16564,864691132665544792
16577,864691132753368558
16583,864691132806679455
16587,864691132767257612
16595,864691132638661044
16601,864691133217664080
16602,864691132786405970
16630,864691132686735112
16646,864691132897236710
16649,864691132709011438
16652,864691132980105660
16656,864691132708040961
16659,864691132587359714
16660,864691132770505108
16667,864691132606429251
16669,864691132758382644
16674,864691132719803233
16686,864691132787548241
16687,864691133032775970
16694,864691132806768031
16700,864691132606463555
16702,864691132732107799
16707,864691132758397546
16720,864691133012331984
16728,864691132752702836
16734,864691132751405859
16740,864691132827702163
16755,864691132694483124
16757,864691132608694651
16769,864691132619439322
16773,864691132700923380
16776,864691132773399416
16781,864691132745002063
16782,864691132700346612
16785,864691132637112976
16788,864691132668301850
16796,864691132722465905
16798,864691132728714475
16800,864691132722446193
16801,864691132748689763
16824,864691132905881733
16839,864691132937479134
16848,864691132745527757
16866,864691132625893436
16890,864691132919496673
16919,864691132821925225
16934,864691132728122096
16935,864691132736706987
16937,864691132698181870
16941,864691132748680035
16946,864691132806677151
16955,864691132680813024
16968,864691132629451324
16970,864691132615639617
16977,864691132726407094
16979,864691132666506688
16998,864691132758083179
17000,864691132667079766
17005,864691132751323427
17014,864691132636915834
17018,864691132628550754
17025,864691132758369642
17042,864691132717966835
17055,864691132785298001
17056,864691132710693614
17070,864691132716064731
17073,864691132742457278
17077,864691132685552010
17078,864691132666527168
17080,864691132956430439
17083,864691132698318904
17084,864691132905826949
17095,864691132739090329
17150,864691132643728438
17154,864691132817131024
17157,864691132698600027
17166,864691132663394467
17184,864691132779242443
17198,864691132705455142
17201,864691132735129704
17205,864691132931869416
17211,864691132655634295
17212,864691132646826828
17217,864691133119276133
17223,864691132619408346
17230,864691132710321153
17258,864691133018463266
17263,864691132797051669
17265,864691132833078677
17267,864691132698568779
17268,864691132937220747
17271,864691132776951456
17299,864691132767548065
17302,864691132604789017
17308,864691132931750120
17311,864691132779137034
17326,864691132682431861
17330,864691132824887472
17333,864691132666489792
17334,864691132661725669
17335,864691132919451361
17345,864691132928944872
17362,864691132725990473
17368,864691132659127525
17374,864691132602037421
17376,864691133275212624
17390,864691132973947701
17396,864691132654190563
17397,864691132830051106
17405,864691132719826785
17409,864691132705149746
17416,864691132808104329
17422,864691132569576732
17437,864691132937522827
17454,864691132722709321
17466,864691132715561280
17488,864691132644931770
17489,864691132903682030
17492,864691132739237460
17494,864691132830959993
17495,864691132679384879
17497,864691132924062133
17513,864691132757149828
17515,864691132737903705
17529,864691132624640408
17532,864691132745535437
17539,864691132589858045
17556,864691132795321583
17592,864691132959890023
17602,864691132604762392
17616,864691132767519905
17638,864691132615640641
17643,864691132997076661
17650,864691132678230867
17653,864691132639280294
17654,864691132894655206
17659,864691132653770732
17669,864691132980110524
17670,864691132805945476
17684,864691132809059873
17686,864691132852982818
17687,864691132817109264
17690,864691132782469516
17692,864691132957124942
17706,864691132607949379
17710,864691132883852420
17720,864691132575406612
17726,864691132680787144
17734,864691132688441878
17735,864691132851315971
17746,864691132821328489
17757,864691132839787188
17768,864691132937253456
17770,864691132739934137
17790,864691132705261441
17798,864691132740297052
17804,864691132683857991
17821,864691132877379685
17822,864691132583608034
17825,864691132808095369
17828,864691132808251017
17845,864691132784121494
17847,864691132561199332
17854,864691132740908478
17865,864691132555075337
17871,864691132583550690
17877,864691132874641255
17889,864691132573888314
17897,864691132611356477
17913,864691132740927934
17919,864691132792820207
17922,864691132758454324
17924,864691132644373580
17926,864691132618889434
17943,864691132555115785
17945,864691132774131383
17948,864691132653741292
17949,864691132572382748
17950,864691132666557376
17951,864691132672065493
17954,864691132667392813
17971,864691132621040332
17978,864691132736169913
17987,864691132824447876
17989,864691132783217548
18010,864691132689236728
18020,864691132686224967
18029,864691132829557041
18031,864691133252818512
18042,864691132565007566
18060,864691132760741255
18065,864691133032226002
18066,864691132758364468
18069,864691132658024617
18071,864691132664251694
18076,864691132646470823
18092,864691133119227493
18102,864691132584137954
18107,864691132624532632
18111,864691132773356152
18134,864691132740919076
18138,864691132681957407
18154,864691132555060745
18156,864691132683075780
18166,864691132990640629
18169,864691132771384558
18172,864691132736986563
18180,864691132773416056
18185,864691132789094646
18189,864691132619668423
18190,864691132668154280
18193,864691132656778467
18202,864691132694941531
18217,864691132817156880
18237,864691132766166284
18242,864691133312685392
18250,864691132714381901
18253,864691132687804394
18254,864691133050404708
18257,864691132809984159
18261,864691132583618530
18267,864691132608484024
18274,864691132939079819
18279,864691132788107510
18283,864691132634152945
18284,864691132762865855
18296,864691132760328286
18300,864691132931080037
18306,864691132608459960
18311,864691132851334659
18314,864691132781003506
18319,864691132694967131
18327,864691132833091221
18348,864691132680800480
18361,864691132987732832
18362,864691132900328954
18382,864691132738469531
18383,864691132686697736
18394,864691132707456129
18405,864691132839118724
18406,864691132724591258
18408,864691132782527628
18411,864691132645083060
18413,864691132700313419
18419,864691132897517286
18421,864691132770265981
18423,864691132748622691
18430,864691132798193408
18437,864691132704717391
18450,864691132657956777
18465,864691132766193189
18471,864691132643921718
18476,864691132685553034
18481,864691132762298291
18487,864691132602012845
18491,864691132647188556
18496,864691132679362397
18500,864691132745473411
18502,864691132737854553
18511,864691133012237008
18519,864691132770498964
18523,864691132758444084
18524,864691132739225636
18529,864691132897231830
18531,864691132787071126
18532,864691132714343245
18533,864691132727400622
18553,864691132749768167
18556,864691132806432033
18564,864691132758436404
18571,864691132681942559
18577,864691132892899542
18578,864691132740391460
18582,864691132743888463
18593,864691133131496272
18594,864691132834775189
18599,864691132888294178
18606,864691132835462024
18630,864691132682689992
18635,864691132708013825
18637,864691132732147991
18646,864691132717330858
18664,864691132615623489
18666,864691132705137970
18667,864691132695992362
18673,864691132625300120
18685,864691132604555205
18713,864691132956427367
18728,864691132719456097
18740,864691132657047671
18751,864691133068435401
18776,864691132679392047
18778,864691132707570982
18784,864691132696785286
18788,864691132798085152
18793,864691132722913865
18795,864691132718229716
18815,864691132862825453
18824,864691132656183036
18839,864691132773327736
18842,864691132809240457
18850,864691132828265476
18852,864691132783619112
18854,864691132970769973
18856,864691132857208134
18863,864691132941784753
18874,864691132959467111
18878,864691132715829568
18892,864691132728089328
18897,864691132622605711
18904,864691132615617601
18917,864691132892417125
18939,864691132785056202
18947,864691132761838698
18962,864691132604751897
18971,864691132656140028
18973,864691132773426040
18978,864691132824932528
18981,864691132828635697
18984,864691132622628239
18985,864691132853995523
18991,864691132686653704
18997,864691132725493149
19001,864691132824973744
19011,864691132705725313
19033,864691132716855117
19039,864691132712409476
19045,864691132615014205
19061,864691132854842182
19063,864691132622608015
19065,864691132767818620
19070,864691132641007760
19072,864691132650746995
19076,864691132782938782
19085,864691132749723367
19094,864691132611477309
19109,864691132637292383
19130,864691133043013664
19131,864691132717262250
19140,864691132958333905
19141,864691132708302630
19145,864691132659423717
19148,864691132631957090
19173,864691132661834154
19178,864691133119263589
19182,864691132557739017
19184,864691132707721473
19186,864691132856884038
19187,864691132611452221
19195,864691132801721856
19207,864691132724945415
19210,864691132799350679
19212,864691132717777485
19219,864691132785025482
19234,864691132894707430
19238,864691132707446145
19239,864691132705147009
19240,864691132589816061
19248,864691132793812917
19254,864691132715801920
19258,864691132762857407
19259,864691133042996256
19264,864691132831615908
19275,864691132543944593
19277,864691132655720311
19285,864691132621305804
19308,864691132703930497
19325,864691132770530708
19332,864691132821342569
19338,864691132725290057
19340,864691132923200481
19355,864691132728210439
19357,864691132909395333
19363,864691132763358340
19383,864691132737842009
19388,864691132782883998
19400,864691132667726031
19403,864691132762264755
19414,864691132735118952
19428,864691132634178545
19434,864691132668515373
19438,864691132664020056
19441,864691132683807924
19442,864691132966520941
19447,864691132737883225
19450,864691132683835719
19469,864691132589632310
19470,864691132832436104
19481,864691132722927770
19482,864691132726910699
19486,864691132710322177
19493,864691132760086404
19506,864691132606535193
19514,864691132754566578
19526,864691132749759975
19527,864691132728583227
19529,864691132705774118
19551,864691133047252836
19552,864691132950850257
19563,864691133000460981
19567,864691133047255140
19573,864691132782502540
19578,864691132764680578
19580,864691132660960836
19582,864691132799445725
19584,864691132824556464
19585,864691132757742187
19586,864691132767521697
19591,864691132903629294
19614,864691132771290236
19625,864691132745452163
19640,864691132732580846
19647,864691132917600011
19650,864691132752458162
19658,864691132784063638
19664,864691132658604407
19666,864691132801124198
19675,864691132669901504
19688,864691132800379630
19707,864691132970788917
19721,864691132587097314
19730,864691132685003893
19738,864691132668582170
19741,864691132823967635
19747,864691132622555067
19751,864691132687799786
19755,864691132937445598
19766,864691132724986119
19770,864691132752070142
19774,864691132832439176
19780,864691132748052685
19785,864691132850591464
19787,864691132627646872
19795,864691132799474397
19798,864691132779266763
19799,864691132852679556
19802,864691132740312924
19812,864691132767839612
19835,864691132788046303
19837,864691132902196100
19863,864691132646414759
19866,864691132615958490
19867,864691132586038754
19869,864691132664229976
19873,864691132637285471
19885,864691132611412797
19888,864691132729700204
19894,864691132547315010
19895,864691132791712800
19908,864691132797077781
19932,864691132701351156
19938,864691133017671625
19941,864691133042935840
19948,864691132659409893
19952,864691132765319615
19954,864691132817490386
19982,864691132637149584
19991,864691132737652328
19998,864691132885140655
20003,864691132809121439
20004,864691132786032210
20013,864691132631218261
20032,864691132633918503
20037,864691132980070844
20049,864691132561549006
20061,864691133214129488
20063,864691132829320129
20075,864691132681688659
20085,864691132905891822
20087,864691132698523227
20094,864691132839504646
20106,864691133158440016
20121,864691132736957891
20128,864691132667041622
20129,864691132700128658
20134,864691132831966062
20145,864691132852758275
20164,864691132753281315
20173,864691132632746932
20183,864691132799511005
20185,864691132736932912
20193,864691132583616738
20194,864691132599849023
20199,864691132811461769
20217,864691132894711782
20218,864691132741629081
20221,864691132694008756
20231,864691132827484793
20250,864691132827571868
20270,864691132623090107
20271,864691132787494737
20274,864691132716003291
20281,864691132824904880
20283,864691132758090091
20286,864691132679003678
20291,864691132961839645
20310,864691132699676916
20318,864691132735142248
20321,864691132663385507
20323,864691132827071090
20324,864691132903665390
20328,864691132894723302
20333,864691132659431141
20340,864691133066090568
20342,864691132672098005
20344,864691132773361016
20365,864691132697487451
20369,864691132997053365
20373,864691132733896752
20388,864691132698336238
20394,864691132966558317
20420,864691132782866078
20424,864691132852051559
20435,864691132705084966
20444,864691132719720334
20446,864691132760808583
20452,864691132752007166
20480,864691132638503312
20481,864691132732133179
20483,864691132665875107
20486,864691132872976487
20494,864691132767516028
20498,864691132588491917
20500,864691132731574811
20510,864691132646476455
20523,864691132792264629
20524,864691132717280170
20534,864691132583616994
20537,864691132667068502
20539,864691132799493341
20543,864691132652175284
20544,864691132633948711
20548,864691132624006604
20549,864691132990661365
20553,864691132667339692
20562,864691132827447673
20567,864691132668168616
20571,864691132773318839
20582,864691132833030293
20586,864691132834116584
20597,864691132759235434
20600,864691132714213391
20605,864691132621707714
20607,864691132956242254
20617,864691132641126198
20619,864691132864780213
20620,864691132680815072
20621,864691132808076425
20628,864691132616398657
20640,864691132736688488
20646,864691132778159776
20647,864691132732209772
20656,864691132699120170
20657,864691132642268798
20675,864691132835372360
20677,864691132827078514
20678,864691132714150671
20680,864691132689666312
20687,864691132776945568
20701,864691132770242685
20714,864691132727370368
20724,864691132717955315
20739,864691133047321700
20741,864691132696732550
20746,864691132716901339
20757,864691133009472464
20768,864691133311276624
20769,864691132826358065
20772,864691132728131307
20781,864691132956435303
20786,864691132580941842
20791,864691132591923453
20796,864691132718465236
20800,864691132923092521
20812,864691132611463229
20837,864691132990618869
20843,864691132849730110
20851,864691132827084658
20855,864691132589887485
20866,864691132773420925
20868,864691132829630769
20876,864691132628621154
20886,864691132690699768
20893,864691132646434727
20902,864691132766133797
20906,864691132687790570
20918,864691132623260876
20926,864691132724396442
20934,864691132762097902
20943,864691132700016274
20948,864691132825775536
20951,864691132799963829
20957,864691132604570821
20963,864691132766164517
20964,864691132667087446
20973,864691132829348642
20979,864691132731595484
20988,864691132690810346
20990,864691132689282040
20997,864691132628545634
20998,864691133047277924
21003,864691132758708587
21006,864691132731759387
21011,864691132846893267
21017,864691132826402353
21034,864691132892908502
21035,864691132728901277
21042,864691132678415955
21053,864691132804818790
21070,864691132656100844
21071,864691132905892485
21078,864691132705131058
21079,864691132828239620
21083,864691132717931085
21085,864691132657964201
21089,864691132726906859
21095,864691132984943944
21103,864691132545952066
21104,864691132667167761
21106,864691132735143016
21117,864691132728567611
21118,864691132665629784
21127,864691132545908802
21151,864691132734607324
21152,864691132748724835
21157,864691132707386753
21170,864691132663345315
21175,864691132781991511
21178,864691133062264392
21189,864691132615935706
21194,864691132958987549
21196,864691132667332268
21227,864691132633908519
21244,864691132900342010
21250,864691133028955346
21251,864691132707755314
21255,864691132823974547
21258,864691132793039343
21280,864691132734818408
21283,864691132653458647
21292,864691132905865861
21304,864691132561568718
21312,864691132688409622
21324,864691132725535645
21327,864691132656795619
21328,864691132696726150
21340,864691132654659544
21355,864691132980093628
21360,864691132813707445
21361,864691132682450805
21368,864691132677066845
21377,864691132615930586
21379,864691132722843546
21392,864691132825344915
21393,864691132699714286
21408,864691132694985819
21413,864691132624436888
21417,864691132831571620
21419,864691132784119446
21443,864691132905882501
21456,864691132653859324
21462,864691132725481117
21471,864691132689591544
21475,864691132755170676
21478,864691132734888731
21490,864691132686676488
21495,864691132748739715
21520,864691132653433718
21523,864691132938821297
21530,864691132774132151
21536,864691132833065109
21542,864691132752405938
21556,864691132694979419
21557,864691132719743073
21559,864691132667813583
21564,864691132545959746
21570,864691132658260087
21593,864691132851347459
21594,864691132931513832
21601,864691132885389743
21604,864691132602017709
21605,864691132970762037
21609,864691132592710711
21613,864691132611362365
21617,864691132658044791
21624,864691132620978636
21629,864691132748694371
21640,864691132806414113
21646,864691132604510149
21652,864691132679272761
21653,864691132717253546
21660,864691132726942699
21664,864691132739218468
21668,864691132777947519
21673,864691132698197083
21675,864691132829870969
21680,864691132693276393
21694,864691132949459786
21712,864691132779286475
21718,864691132604792005
21726,864691132699596344
21734,864691132794114543
21744,864691132770215549
21752,864691132578172173
21770,864691132729160251
21780,864691132783928914
21793,864691132733652395
21796,864691133028958162
21823,864691132851373571
21830,864691132833074325
21831,864691132589821693
21839,864691133009448144
21845,864691132753085159
21849,864691132745459843
21856,864691132766119554
21874,864691132834175652
21878,864691132777569647
21883,864691132776927904
21888,864691132854863942
21893,864691132762259123
21904,864691132808522399
21912,864691132763444456
21916,864691132851437288
21926,864691132760834439
21940,864691132694331113
21942,864691132827109746
21949,864691132667435821
21963,864691132811244932
21986,864691132773421944
21990,864691132949415242
21992,864691132715843904
21995,864691132611360829
21997,864691132683500232
21998,864691132727396480
22009,864691132776950432
22010,864691133310580304
22028,864691132654836854
22030,864691132682396277
22034,864691132696732806
22045,864691132667415597
22049,864691132706356609
22056,864691132831578788
22057,864691132578165773
22075,864691132821302121
22076,864691132767610529
22077,864691132645661310
22078,864691132667438381
22079,864691132656065752
22104,864691132808037257
22107,864691132543924881
22115,864691132905530862
22119,864691132685598602
22127,864691132717329834
22141,864691132827622044
22148,864691132666673750
22149,864691132699546246
22159,864691132758389556
22160,864691132771366292
22163,864691132980100028
22170,864691132900534660
22172,864691132737924697
22175,864691132928445474
22187,864691132726930667
22191,864691132827087218
22195,864691132816996624
22201,864691132714199823
22202,864691132716795213
22208,864691132736171931
22210,864691132672094421
22222,864691132827449721
22227,864691132806676127
22234,864691132624303256
22239,864691132623287500
22252,864691132894660326
22283,864691132620064187
22286,864691132699703284
22296,864691133047268964
22301,864691132689278712
22319,864691132802146781
22323,864691132678465363
22327,864691132692672489
22328,864691132825596865
22337,864691133048189028
22339,864691132658856617
22346,864691132798165248
22349,864691132751650604
22356,864691132973240117
22378,864691132659449317
22380,864691133012579536
22384,864691132672121813
22393,864691132831545252
22423,864691132918971659
22440,864691133066010329
22462,864691132650732403
22464,864691132817201168
22485,864691132725850481
22489,864691132865101346
22494,864691132733966044
22512,864691132799460573
22515,864691132817369104
22519,864691132762863039
22532,864691132758308970
22533,864691132786939218
22581,864691132772720509
22584,864691132710292267
22589,864691132788040415
22596,864691132739242836
22603,864691132696784518
22610,864691133009437392
22620,864691133042892320
22630,864691132766168613
22647,864691133063959001
22655,864691132661040964
22656,864691132782605708
22668,864691132785664338
22672,864691132782175319
22688,864691132681600933
22690,864691132706496897
22692,864691132980063164
22701,864691132561587150
22711,864691132740330076
22718,864691132608741499
22720,864691132900335098
22727,864691132785364049
22728,864691132719824225
22741,864691132694974811
22742,864691132661004868
22759,864691132691255530
22761,864691132905910149
22764,864691132625840956
22769,864691132830662434
22778,864691132763505794
22779,864691132742643134
22789,864691132826312241
22792,864691132667180817
22796,864691132561503950
22807,864691132715772736
22828,864691132639997840
22836,864691132893920470
22838,864691132839634182
22858,864691132661359529
22859,864691132661643493
22862,864691132681418661
22868,864691132798590976
22873,864691132799496157
22877,864691132561534926
22888,864691132799462621
22893,864691132731760492
22894,864691132642549439
22896,864691132719752801
22915,864691132660998468
22917,864691132783679016
22925,864691132782604428
22928,864691132758394730
22937,864691132949196368
22941,864691132620971724
22956,864691132717262506
22961,864691132805451266
22962,864691132797076501
22974,864691132739099801
22979,864691132825283490
22983,864691132660967236
22988,864691132666493888
23006,864691132683887183
23007,864691133265287504
23013,864691132731594460
